#job id,arrival time (sec),topology,shape,size,duration (sec)
1280,869580.0,CLOS,256,256,900.0
1281,869760.0,CLOS,8,8,189180.0
1282,870000.0,CLOS,16,16,11040.0
1283,870300.0,CLOS,2,2,0.0
1284,870360.0,CLOS,8,8,660.0
1285,870360.0,CLOS,8,8,540.0
1286,870480.0,CLOS,48,48,1200.0
1287,870600.0,CLOS,4,4,0.0
1288,870720.0,CLOS,1,1,420.0
1289,871020.0,CLOS,32,32,9840.0
1290,871080.0,CLOS,8,8,180.0
1291,871140.0,CLOS,8,8,180.0
1292,871200.0,CLOS,256,256,480.0
1293,871200.0,CLOS,1,1,60.0
1294,871680.0,CLOS,4,4,0.0
1295,871740.0,CLOS,48,48,6900.0
1296,871800.0,CLOS,256,256,780.0
1297,871860.0,CLOS,2,2,0.0
1298,871860.0,CLOS,1,1,420.0
1299,872160.0,CLOS,4,4,14460.0
1300,872340.0,CLOS,1,1,60.0
1301,872580.0,CLOS,2,2,0.0
1302,872880.0,CLOS,2,2,60.0
1303,873240.0,CLOS,2,2,0.0
1304,873420.0,CLOS,8,8,0.0
1305,873480.0,CLOS,8,8,12180.0
1306,873600.0,CLOS,16,16,360.0
1307,873780.0,CLOS,256,256,600.0
1308,873900.0,CLOS,8,8,0.0
1309,873960.0,CLOS,1,1,300.0
1310,874080.0,CLOS,16,16,1740.0
1311,874200.0,CLOS,8,8,1560.0
1312,874560.0,CLOS,256,256,240.0
1313,874860.0,CLOS,256,256,240.0
1314,875040.0,CLOS,1,1,240.0
1315,875100.0,CLOS,2,2,0.0
1316,875400.0,CLOS,2,2,0.0
1317,875400.0,CLOS,256,256,120.0
1318,875580.0,CLOS,32,32,60.0
1319,875940.0,CLOS,32,32,300.0
1320,876660.0,CLOS,8,8,840.0
1321,877020.0,CLOS,32,32,9720.0
1322,877560.0,CLOS,2,2,300.0
1323,877620.0,CLOS,8,8,180.0
1324,877800.0,CLOS,2,2,120.0
1325,877800.0,CLOS,8,8,0.0
1326,878040.0,CLOS,8,8,3600.0
1327,878340.0,CLOS,8,8,420.0
1328,878640.0,CLOS,32,32,60.0
1329,878760.0,CLOS,48,48,77580.0
1330,878880.0,CLOS,1,1,780.0
1331,878880.0,CLOS,8,8,120.0
1332,879060.0,CLOS,32,32,180.0
1333,880800.0,CLOS,256,256,720.0
1334,881100.0,CLOS,8,8,300.0
1335,881520.0,CLOS,8,8,1560.0
1336,881520.0,CLOS,8,8,120.0
1337,881640.0,CLOS,256,256,540.0
1338,881700.0,CLOS,8,8,360.0
1339,882120.0,CLOS,8,8,70620.0
1340,882300.0,CLOS,256,256,420.0
1341,882480.0,CLOS,2,2,4140.0
1342,882540.0,CLOS,256,256,420.0
1343,882900.0,CLOS,256,256,60.0
1344,882960.0,CLOS,8,8,840.0
1345,883080.0,CLOS,256,256,420.0
1346,883200.0,CLOS,8,8,180.0
1347,883320.0,CLOS,256,256,660.0
1348,883320.0,CLOS,8,8,420.0
1349,883440.0,CLOS,2,2,120.0
1350,883680.0,CLOS,256,256,1500.0
1351,883920.0,CLOS,8,8,120.0
1352,883920.0,CLOS,8,8,14100.0
1353,883920.0,CLOS,2,2,420.0
1354,883980.0,CLOS,8,8,180.0
1355,884040.0,CLOS,8,8,300.0
1356,884040.0,CLOS,8,8,0.0
1357,884460.0,CLOS,8,8,120.0
1358,884460.0,CLOS,2,2,600.0
1359,884640.0,CLOS,256,256,10860.0
1360,884820.0,CLOS,8,8,240.0
1361,885420.0,CLOS,256,256,840.0
1362,885540.0,CLOS,8,8,14100.0
1363,885720.0,CLOS,8,8,840.0
1364,885720.0,CLOS,8,8,1860.0
1365,885780.0,CLOS,32,32,1200.0
1366,885780.0,CLOS,8,8,34560.0
1367,886080.0,CLOS,8,8,14160.0
1368,886680.0,CLOS,4,4,420.0
1369,886680.0,CLOS,4,4,7020.0
1370,886800.0,CLOS,256,256,240.0
1371,887040.0,CLOS,32,32,2580.0
1372,887220.0,CLOS,4,4,240.0
1373,887460.0,CLOS,4,4,60.0
1374,887640.0,CLOS,1,1,600.0
1375,887760.0,CLOS,1,1,60.0
1376,887940.0,CLOS,1,1,240.0
1377,888180.0,CLOS,2,2,2280.0
1378,888240.0,CLOS,1,1,60.0
1379,888240.0,CLOS,8,8,1740.0
1380,888300.0,CLOS,8,8,540.0
1381,888480.0,CLOS,8,8,900.0
1382,888540.0,CLOS,2,2,60.0
1383,888540.0,CLOS,2,2,240.0
1384,888540.0,CLOS,8,8,1980.0
1385,888600.0,CLOS,1,1,900.0
1386,888600.0,CLOS,12,12,0.0
1387,888660.0,CLOS,8,8,900.0
1388,888960.0,CLOS,8,8,180.0
1389,889080.0,CLOS,4,4,0.0
1390,889440.0,CLOS,8,8,900.0
1391,889440.0,CLOS,8,8,840.0
1392,889500.0,CLOS,8,8,180.0
1393,889560.0,CLOS,1,1,300.0
1394,889680.0,CLOS,8,8,120.0
1395,889680.0,CLOS,32,32,120.0
1396,889740.0,CLOS,32,32,0.0
1397,889860.0,CLOS,8,8,840.0
1398,889920.0,CLOS,1,1,5880.0
1399,889920.0,CLOS,32,32,1680.0
1400,889980.0,CLOS,32,32,0.0
1401,890100.0,CLOS,4,4,1200.0
1402,890100.0,CLOS,8,8,900.0
1403,890100.0,CLOS,8,8,840.0
1404,890220.0,CLOS,32,32,60.0
1405,890460.0,CLOS,8,8,120.0
1406,890460.0,CLOS,8,8,180.0
1407,890520.0,CLOS,32,32,0.0
1408,890640.0,CLOS,72,72,60.0
1409,890700.0,CLOS,8,8,900.0
1410,890880.0,CLOS,1,1,300.0
1411,890880.0,CLOS,8,8,120.0
1412,890940.0,CLOS,72,72,0.0
1413,890940.0,CLOS,6,6,98700.0
1414,891000.0,CLOS,1,1,120.0
1415,891120.0,CLOS,8,8,120.0
1416,891120.0,CLOS,1,1,60.0
1417,891180.0,CLOS,1,1,300.0
1418,891240.0,CLOS,72,72,60.0
1419,891360.0,CLOS,8,8,180.0
1420,891420.0,CLOS,32,32,360.0
1421,891480.0,CLOS,72,72,480.0
1422,891720.0,CLOS,256,256,600.0
1423,891780.0,CLOS,8,8,180.0
1424,891840.0,CLOS,8,8,1620.0
1425,892200.0,CLOS,32,32,360.0
1426,892500.0,CLOS,32,32,360.0
1427,892560.0,CLOS,72,72,480.0
1428,892680.0,CLOS,32,32,1080.0
1429,893040.0,CLOS,32,32,9900.0
1430,893400.0,CLOS,8,8,900.0
1431,893520.0,CLOS,8,8,180.0
1432,893640.0,CLOS,8,8,660.0
1433,893880.0,CLOS,32,32,360.0
1434,893880.0,CLOS,32,32,9900.0
1435,893880.0,CLOS,256,256,60.0
1436,893940.0,CLOS,32,32,360.0
1437,894300.0,CLOS,32,32,46500.0
1438,894360.0,CLOS,16,16,77700.0
1439,894360.0,CLOS,32,32,1860.0
1440,894420.0,CLOS,8,8,120.0
1441,894480.0,CLOS,16,16,120.0
1442,894720.0,CLOS,8,8,840.0
1443,894900.0,CLOS,72,72,120.0
1444,894960.0,CLOS,32,32,36240.0
1445,895080.0,CLOS,16,16,1260.0
1446,895200.0,CLOS,72,72,6780.0
1447,895260.0,CLOS,32,32,480.0
1448,895440.0,CLOS,4,4,60.0
1449,895620.0,CLOS,128,128,7800.0
1450,895680.0,CLOS,1,1,300.0
1451,895740.0,CLOS,8,8,120.0
1452,895860.0,CLOS,4,4,60.0
1453,895920.0,CLOS,8,8,1200.0
1454,896040.0,CLOS,1,1,300.0
1455,896040.0,CLOS,32,32,9840.0
1456,896160.0,CLOS,4,4,60.0
1457,896160.0,CLOS,32,32,1560.0
1458,896340.0,CLOS,32,32,1200.0
1459,896340.0,CLOS,4,4,240.0
1460,896340.0,CLOS,32,32,360.0
1461,896340.0,CLOS,32,32,900.0
1462,896760.0,CLOS,64,64,360.0
1463,896940.0,CLOS,32,32,900.0
1464,897000.0,CLOS,4,4,180.0
1465,897120.0,CLOS,8,8,900.0
1466,897180.0,CLOS,4,4,120.0
1467,897300.0,CLOS,64,64,322920.0
1468,897420.0,CLOS,32,32,8880.0
1469,898140.0,CLOS,8,8,120.0
1470,898140.0,CLOS,8,8,240.0
1471,898320.0,CLOS,32,32,2220.0
1472,898500.0,CLOS,8,8,180.0
1473,899220.0,CLOS,32,32,300.0
1474,899220.0,CLOS,32,32,720.0
1475,899520.0,CLOS,16,16,960.0
1476,900480.0,CLOS,1,1,300.0
1477,900720.0,CLOS,8,8,60.0
1478,900780.0,CLOS,8,8,180.0
1479,900840.0,CLOS,1,1,300.0
1480,900840.0,CLOS,32,32,1320.0
1481,901560.0,CLOS,32,32,586140.0
1482,901680.0,CLOS,8,8,60.0
1483,901740.0,CLOS,32,32,9900.0
1484,902280.0,CLOS,4,4,180.0
1485,902760.0,CLOS,32,32,9900.0
1486,903120.0,CLOS,1,1,60.0
1487,903300.0,CLOS,72,72,63840.0
1488,903300.0,CLOS,1,1,60.0
1489,903420.0,CLOS,64,64,5160.0
1490,904200.0,CLOS,512,512,300.0
1491,904440.0,CLOS,8,8,0.0
1492,904500.0,CLOS,8,8,1380.0
1493,904800.0,CLOS,2,2,1440.0
1494,904860.0,CLOS,256,256,0.0
1495,904860.0,CLOS,512,512,360.0
1496,904920.0,CLOS,8,8,120.0
1497,905040.0,CLOS,8,8,74640.0
1498,905640.0,CLOS,512,512,180.0
1499,905820.0,CLOS,1,1,120.0
1500,905940.0,CLOS,1,1,60.0
1501,906120.0,CLOS,8,8,840.0
1502,906180.0,CLOS,4,4,360.0
1503,906300.0,CLOS,512,512,360.0
1504,906660.0,CLOS,8,8,420.0
1505,906720.0,CLOS,8,8,0.0
1506,906900.0,CLOS,512,512,360.0
1507,907080.0,CLOS,8,8,60.0
1508,907560.0,CLOS,8,8,60.0
1509,907680.0,CLOS,16,16,120.0
1510,908220.0,CLOS,8,8,0.0
1511,908520.0,CLOS,8,8,2160.0
1512,908700.0,CLOS,256,256,60060.0
1513,909120.0,CLOS,512,512,0.0
1514,909180.0,CLOS,16,16,120.0
1515,909840.0,CLOS,8,8,60.0
1516,910140.0,CLOS,8,8,120.0
1517,910440.0,CLOS,40,40,576180.0
1518,910620.0,CLOS,8,8,0.0
1519,910800.0,CLOS,8,8,120.0
1520,910980.0,CLOS,16,16,60.0
1521,911040.0,CLOS,8,8,0.0
1522,911400.0,CLOS,8,8,60.0
1523,911580.0,CLOS,8,8,120.0
1524,911580.0,CLOS,512,512,60.0
1525,911760.0,CLOS,8,8,300.0
1526,912120.0,CLOS,512,512,420.0
1527,912840.0,CLOS,512,512,300.0
1528,912960.0,CLOS,8,8,1082040.0
1529,913140.0,CLOS,512,512,240.0
1530,914820.0,CLOS,8,8,14160.0
1531,920520.0,CLOS,8,8,180.0
1532,929160.0,CLOS,8,8,180.0
1533,948360.0,CLOS,8,8,1080.0
1534,949620.0,CLOS,8,8,180.0
1535,952500.0,CLOS,1,1,480.0
1536,952860.0,CLOS,32,32,19380.0
1537,953400.0,CLOS,16,16,480.0
1538,953580.0,CLOS,32,32,1200.0
1539,953640.0,CLOS,8,8,6060.0
1540,953880.0,CLOS,16,16,189420.0
1541,954360.0,CLOS,1,1,2880.0
1542,954360.0,CLOS,32,32,540.0
1543,954360.0,CLOS,1,1,480.0
1544,954600.0,CLOS,8,8,1500.0
1545,954660.0,CLOS,4,4,53640.0
1546,954900.0,CLOS,1,1,1740.0
1547,954900.0,CLOS,8,8,0.0
1548,955020.0,CLOS,256,256,0.0
1549,955140.0,CLOS,16,16,360.0
1550,955200.0,CLOS,32,32,12300.0
1551,955560.0,CLOS,512,512,300.0
1552,955620.0,CLOS,8,8,300.0
1553,955740.0,CLOS,16,16,11160.0
1554,956040.0,CLOS,8,8,120.0
1555,956160.0,CLOS,8,8,390780.0
1556,956220.0,CLOS,8,8,23460.0
1557,956460.0,CLOS,32,32,60.0
1558,956520.0,CLOS,8,8,37980.0
1559,956700.0,CLOS,8,8,6060.0
1560,957300.0,CLOS,8,8,20940.0
1561,957420.0,CLOS,256,256,60.0
1562,957600.0,CLOS,16,16,1680.0
1563,957600.0,CLOS,8,8,360.0
1564,957600.0,CLOS,48,48,13200.0
1565,957900.0,CLOS,32,32,60.0
1566,957960.0,CLOS,256,256,660.0
1567,958260.0,CLOS,32,32,540.0
1568,958500.0,CLOS,1,1,240.0
1569,958740.0,CLOS,256,256,660.0
1570,959460.0,CLOS,256,256,1080.0
1571,959520.0,CLOS,8,8,26460.0
1572,959640.0,CLOS,16,16,240.0
1573,960000.0,CLOS,32,32,1320.0
1574,960000.0,CLOS,8,8,1020.0
1575,960240.0,CLOS,256,256,300.0
1576,960480.0,CLOS,1,1,11520.0
1577,960660.0,CLOS,256,256,1860.0
1578,960780.0,CLOS,4,4,7680.0
1579,960900.0,CLOS,32,32,4380.0
1580,961080.0,CLOS,4,4,2820.0
1581,961200.0,CLOS,16,16,1680.0
1582,961320.0,CLOS,8,8,0.0
1583,961980.0,CLOS,8,8,0.0
1584,963480.0,CLOS,8,8,8880.0
1585,963960.0,CLOS,4,4,9900.0
1586,965820.0,CLOS,8,8,240.0
1587,966000.0,CLOS,32,32,60.0
1588,966240.0,CLOS,256,256,0.0
1589,966480.0,CLOS,32,32,120.0
1590,966660.0,CLOS,256,256,120.0
1591,966840.0,CLOS,256,256,840.0
1592,966900.0,CLOS,32,32,660.0
1593,967260.0,CLOS,72,72,420.0
1594,967500.0,CLOS,8,8,3120.0
1595,967800.0,CLOS,72,72,3420.0
1596,968880.0,CLOS,32,32,60.0
1597,969060.0,CLOS,256,256,480.0
1598,969120.0,CLOS,8,8,780.0
1599,969120.0,CLOS,32,32,15960.0
1600,969180.0,CLOS,2,2,60.0
1601,969420.0,CLOS,2,2,2820.0
1602,969480.0,CLOS,8,8,900.0
1603,969600.0,CLOS,8,8,240.0
1604,969960.0,CLOS,8,8,120.0
1605,970020.0,CLOS,32,32,20580.0
1606,970500.0,CLOS,8,8,180.0
1607,970620.0,CLOS,8,8,3780.0
1608,970740.0,CLOS,64,64,0.0
1609,970920.0,CLOS,24,24,4800.0
1610,971100.0,CLOS,64,64,0.0
1611,971400.0,CLOS,8,8,3300.0
1612,971580.0,CLOS,64,64,0.0
1613,971700.0,CLOS,256,256,360.0
1614,971940.0,CLOS,8,8,7800.0
1615,972000.0,CLOS,8,8,240.0
1616,972120.0,CLOS,8,8,60.0
1617,972180.0,CLOS,64,64,0.0
1618,972180.0,CLOS,8,8,300.0
1619,972240.0,CLOS,1,1,1440.0
1620,972300.0,CLOS,32,32,4560.0
1621,972360.0,CLOS,8,8,300.0
1622,972360.0,CLOS,72,72,85320.0
1623,972480.0,CLOS,8,8,180.0
1624,972600.0,CLOS,8,8,120.0
1625,972840.0,CLOS,256,256,120.0
1626,972900.0,CLOS,8,8,360.0
1627,973020.0,CLOS,1,1,19680.0
1628,973200.0,CLOS,256,256,60.0
1629,973320.0,CLOS,8,8,480.0
1630,973680.0,CLOS,1,1,720.0
1631,973980.0,CLOS,64,64,0.0
1632,974400.0,CLOS,64,64,60.0
1633,974400.0,CLOS,8,8,0.0
1634,974520.0,CLOS,8,8,180.0
1635,975000.0,CLOS,64,64,60.0
1636,975000.0,CLOS,1,1,600.0
1637,975240.0,CLOS,16,16,840.0
1638,975300.0,CLOS,64,64,120.0
1639,975300.0,CLOS,8,8,120.0
1640,975300.0,CLOS,8,8,120.0
1641,975420.0,CLOS,8,8,1080.0
1642,975540.0,CLOS,4,4,1320.0
1643,975720.0,CLOS,64,64,120.0
1644,975720.0,CLOS,24,24,6480.0
1645,975720.0,CLOS,1,1,1560.0
1646,975840.0,CLOS,8,8,120.0
1647,976380.0,CLOS,80,80,80340.0
1648,976380.0,CLOS,1,1,180.0
1649,976440.0,CLOS,8,8,240.0
1650,976560.0,CLOS,8,8,120.0
1651,976560.0,CLOS,8,8,180.0
1652,976740.0,CLOS,1,1,240.0
1653,976860.0,CLOS,8,8,120.0
1654,976920.0,CLOS,64,64,103260.0
1655,977100.0,CLOS,1,1,3660.0
1656,977340.0,CLOS,8,8,600.0
1657,977340.0,CLOS,4,4,18360.0
1658,977400.0,CLOS,1,1,7200.0
1659,977580.0,CLOS,1,1,1080.0
1660,977760.0,CLOS,4,4,6180.0
1661,977820.0,CLOS,1,1,120.0
1662,977940.0,CLOS,1,1,0.0
1663,978180.0,CLOS,256,256,120.0
1664,978480.0,CLOS,2,2,120.0
1665,978540.0,CLOS,2,2,60.0
1666,978660.0,CLOS,256,256,60.0
1667,979260.0,CLOS,8,8,540.0
1668,979620.0,CLOS,256,256,240.0
1669,979680.0,CLOS,4,4,47880.0
1670,979860.0,CLOS,8,8,180.0
1671,979980.0,CLOS,256,256,360.0
1672,980220.0,CLOS,2,2,300.0
1673,980220.0,CLOS,2,2,180.0
1674,980460.0,CLOS,256,256,480.0
1675,980820.0,CLOS,8,8,34560.0
1676,981000.0,CLOS,256,256,240.0
1677,981240.0,CLOS,8,8,180.0
1678,981300.0,CLOS,8,8,1440.0
1679,981360.0,CLOS,8,8,600.0
1680,981360.0,CLOS,256,256,240.0
1681,981720.0,CLOS,256,256,480.0
1682,981780.0,CLOS,8,8,180.0
1683,981840.0,CLOS,64,64,120.0
1684,982020.0,CLOS,8,8,180.0
1685,982140.0,CLOS,8,8,1320.0
1686,982260.0,CLOS,48,48,55620.0
1687,982320.0,CLOS,4,4,1020.0
1688,982620.0,CLOS,256,256,0.0
1689,982740.0,CLOS,8,8,1140.0
1690,982860.0,CLOS,256,256,0.0
1691,982920.0,CLOS,8,8,120.0
1692,983520.0,CLOS,8,8,1500.0
1693,983520.0,CLOS,1,1,2220.0
1694,983700.0,CLOS,16,16,1920.0
1695,984240.0,CLOS,8,8,420.0
1696,985740.0,CLOS,256,256,60.0
1697,985800.0,CLOS,4,4,35280.0
1698,986040.0,CLOS,8,8,120.0
1699,986220.0,CLOS,8,8,2820.0
1700,986220.0,CLOS,256,256,480.0
1701,986820.0,CLOS,256,256,420.0
1702,987360.0,CLOS,256,256,720.0
1703,987420.0,CLOS,64,64,1020.0
1704,987420.0,CLOS,8,8,30420.0
1705,988320.0,CLOS,256,256,180.0
1706,988560.0,CLOS,256,256,360.0
1707,988560.0,CLOS,64,64,2220.0
1708,988980.0,CLOS,256,256,480.0
1709,989280.0,CLOS,8,8,480.0
1710,989340.0,CLOS,8,8,480.0
1711,989340.0,CLOS,64,64,2160.0
1712,989700.0,CLOS,8,8,1440.0
1713,989820.0,CLOS,2,2,180.0
1714,989820.0,CLOS,2,2,0.0
1715,989880.0,CLOS,8,8,120.0
1716,990120.0,CLOS,8,8,1380.0
1717,990780.0,CLOS,1,1,5760.0
1718,991620.0,CLOS,64,64,2460.0
1719,991680.0,CLOS,64,64,2760.0
1720,992040.0,CLOS,1,1,3120.0
1721,992160.0,CLOS,1,1,60.0
1722,992820.0,CLOS,4,4,1320.0
1723,992940.0,CLOS,1,1,3660.0
1724,993000.0,CLOS,8,8,60.0
1725,993060.0,CLOS,256,256,360.0
1726,993420.0,CLOS,8,8,60.0
1727,993660.0,CLOS,8,8,420.0
1728,993840.0,CLOS,8,8,300.0
1729,993900.0,CLOS,8,8,0.0
1730,994020.0,CLOS,256,256,1260.0
1731,994080.0,CLOS,8,8,60.0
1732,994260.0,CLOS,64,64,154740.0
1733,994320.0,CLOS,8,8,1800.0
1734,994320.0,CLOS,6,6,154860.0
1735,994380.0,CLOS,8,8,120.0
1736,994800.0,CLOS,1,1,3480.0
1737,994860.0,CLOS,8,8,180.0
1738,994860.0,CLOS,8,8,540.0
1739,995160.0,CLOS,8,8,180.0
1740,995460.0,CLOS,256,256,300.0
1741,995580.0,CLOS,8,8,180.0
1742,996300.0,CLOS,256,256,480.0
1743,996960.0,CLOS,8,8,480.0
1744,997080.0,CLOS,8,8,1080.0
1745,997140.0,CLOS,256,256,240.0
1746,997440.0,CLOS,256,256,240.0
1747,997620.0,CLOS,2,2,540.0
1748,997800.0,CLOS,256,256,420.0
1749,998340.0,CLOS,8,8,180.0
1750,998580.0,CLOS,8,8,72540.0
1751,998700.0,CLOS,16,16,360.0
1752,999420.0,CLOS,16,16,149820.0
1753,999480.0,CLOS,64,64,149640.0
1754,999900.0,CLOS,64,64,41640.0
1755,1000860.0,CLOS,8,8,180.0
1756,1001220.0,CLOS,8,8,180.0
1757,1001700.0,CLOS,16,16,34920.0
1758,1002120.0,CLOS,64,64,14220.0
1759,1004820.0,CLOS,32,32,0.0
1760,1005180.0,CLOS,32,32,420.0
1761,1005780.0,CLOS,32,32,60.0
1762,1006020.0,CLOS,32,32,420.0
1763,1006680.0,CLOS,32,32,2880.0
1764,1007280.0,CLOS,32,32,15420.0
1765,1007640.0,CLOS,32,32,24540.0
1766,1015500.0,CLOS,8,8,180.0
1767,1017960.0,CLOS,8,8,120.0
1768,1037220.0,CLOS,24,24,60.0
1769,1037820.0,CLOS,24,24,0.0
1770,1037940.0,CLOS,48,48,18480.0
1771,1038180.0,CLOS,24,24,1080.0
1772,1039380.0,CLOS,24,24,480.0
1773,1039980.0,CLOS,24,24,240.0
1774,1041060.0,CLOS,24,24,60.0
1775,1041180.0,CLOS,1,1,118200.0
1776,1041540.0,CLOS,24,24,120.0
1777,1041720.0,CLOS,24,24,89100.0
1778,1041720.0,CLOS,64,64,15900.0
1779,1041960.0,CLOS,6,6,7680.0
1780,1042620.0,CLOS,32,32,35280.0
1781,1043460.0,CLOS,8,8,0.0
1782,1043640.0,CLOS,1,1,1560.0
1783,1043700.0,CLOS,8,8,60.0
1784,1043940.0,CLOS,32,32,360.0
1785,1044060.0,CLOS,8,8,300.0
1786,1044660.0,CLOS,8,8,1800.0
1787,1044660.0,CLOS,256,256,360.0
1788,1044780.0,CLOS,8,8,60.0
1789,1045260.0,CLOS,256,256,300.0
1790,1045560.0,CLOS,32,32,60.0
1791,1045620.0,CLOS,8,8,240.0
1792,1045800.0,CLOS,256,256,360.0
1793,1045800.0,CLOS,8,8,0.0
1794,1045920.0,CLOS,1,1,180.0
1795,1046100.0,CLOS,1,1,2160.0
1796,1046100.0,CLOS,32,32,540.0
1797,1046280.0,CLOS,8,8,0.0
1798,1046280.0,CLOS,256,256,240.0
1799,1046520.0,CLOS,16,16,720.0
1800,1046820.0,CLOS,32,32,60.0
1801,1046820.0,CLOS,32,32,480.0
1802,1046880.0,CLOS,256,256,240.0
1803,1047000.0,CLOS,4,4,0.0
1804,1047420.0,CLOS,32,32,12240.0
1805,1047420.0,CLOS,32,32,1500.0
1806,1048680.0,CLOS,1,1,1260.0
1807,1048920.0,CLOS,8,8,0.0
1808,1049460.0,CLOS,16,16,240.0
1809,1049760.0,CLOS,6,6,9120.0
1810,1051740.0,CLOS,8,8,60.0
1811,1052040.0,CLOS,256,256,60.0
1812,1052220.0,CLOS,32,32,120.0
1813,1052220.0,CLOS,1,1,60.0
1814,1052400.0,CLOS,256,256,240.0
1815,1052460.0,CLOS,32,32,420.0
1816,1052760.0,CLOS,8,8,60.0
1817,1053000.0,CLOS,32,32,420.0
1818,1053660.0,CLOS,32,32,540.0
1819,1053900.0,CLOS,8,8,60.0
1820,1053960.0,CLOS,1,1,0.0
1821,1053960.0,CLOS,8,8,300.0
1822,1054440.0,CLOS,1,1,840.0
1823,1054500.0,CLOS,8,8,180.0
1824,1054680.0,CLOS,8,8,300.0
1825,1054920.0,CLOS,256,256,0.0
1826,1054980.0,CLOS,8,8,420.0
1827,1055160.0,CLOS,8,8,360.0
1828,1055280.0,CLOS,8,8,120.0
1829,1055580.0,CLOS,256,256,120.0
1830,1055880.0,CLOS,8,8,0.0
1831,1056060.0,CLOS,1,1,1200.0
1832,1056120.0,CLOS,8,8,420.0
1833,1056240.0,CLOS,256,256,120.0
1834,1056480.0,CLOS,256,256,360.0
1835,1056660.0,CLOS,32,32,120.0
1836,1056780.0,CLOS,8,8,780.0
1837,1056960.0,CLOS,256,256,300.0
1838,1057200.0,CLOS,32,32,180.0
1839,1057320.0,CLOS,32,32,120.0
1840,1057320.0,CLOS,8,8,1200.0
1841,1057320.0,CLOS,256,256,4980.0
1842,1057440.0,CLOS,1,1,1740.0
1843,1057560.0,CLOS,32,32,780.0
1844,1057680.0,CLOS,8,8,900.0
1845,1057920.0,CLOS,32,32,8880.0
1846,1058040.0,CLOS,32,32,360.0
1847,1058100.0,CLOS,32,32,8880.0
1848,1058100.0,CLOS,32,32,8880.0
1849,1058220.0,CLOS,32,32,60.0
1850,1058280.0,CLOS,32,32,60.0
1851,1058340.0,CLOS,64,64,2760.0
1852,1058400.0,CLOS,64,64,333360.0
1853,1058400.0,CLOS,32,32,1440.0
1854,1058520.0,CLOS,48,48,300.0
1855,1058700.0,CLOS,8,8,120.0
1856,1058700.0,CLOS,32,32,420.0
1857,1058820.0,CLOS,8,8,480.0
1858,1058880.0,CLOS,32,32,420.0
1859,1058940.0,CLOS,32,32,8880.0
1860,1059060.0,CLOS,8,8,1140.0
1861,1059120.0,CLOS,6,6,96600.0
1862,1059300.0,CLOS,40,40,780.0
1863,1059480.0,CLOS,8,8,180.0
1864,1059540.0,CLOS,16,16,60.0
1865,1059720.0,CLOS,48,48,5640.0
1866,1060080.0,CLOS,32,32,420.0
1867,1060320.0,CLOS,8,8,68640.0
1868,1060500.0,CLOS,32,32,300.0
1869,1060560.0,CLOS,32,32,420.0
1870,1060800.0,CLOS,80,80,360.0
1871,1060860.0,CLOS,32,32,8460.0
1872,1060980.0,CLOS,32,32,60.0
1873,1061160.0,CLOS,32,32,60.0
1874,1061160.0,CLOS,32,32,60.0
1875,1061220.0,CLOS,32,32,840.0
1876,1061220.0,CLOS,64,64,9360.0
1877,1061280.0,CLOS,32,32,240.0
1878,1061400.0,CLOS,8,8,60.0
1879,1061400.0,CLOS,1,1,120.0
1880,1061460.0,CLOS,32,32,60.0
1881,1061700.0,CLOS,32,32,360.0
1882,1061820.0,CLOS,32,32,360.0
1883,1061940.0,CLOS,16,16,360.0
1884,1062000.0,CLOS,32,32,8880.0
1885,1062060.0,CLOS,8,8,28800.0
1886,1062120.0,CLOS,32,32,480.0
1887,1062120.0,CLOS,32,32,300.0
1888,1062180.0,CLOS,32,32,60.0
1889,1062240.0,CLOS,1,1,0.0
1890,1062360.0,CLOS,24,24,120.0
1891,1062540.0,CLOS,48,48,120.0
1892,1062540.0,CLOS,1,1,60.0
1893,1062540.0,CLOS,32,32,60.0
1894,1062660.0,CLOS,32,32,6600.0
